channelId,channelName,assignedLabel,method,topScore,secondScore,margin,description
UC2itzMBo0R0kHZ8cF7nrcaA,Oregon Public Broadcasting,News,scored,11.200000000000001,0,11.200000000000001,"Oregon Public Broadcasting (OPB) is an independent, nonprofit media organization powered by the generous support of members. For more than 100 years, OPB has connected people across Oregon and the Pacific Northwest through the power of a shared story. Stories that define who we are, what we do, where we live and where we’re going. Guided by the pursuit of truth, a spirit of curiosity, with equity and public service at the center of our work, our in-depth reporting and storytelling is freely accessible to all. Learn more at opb.org."
UCrRttZIypNTA1Mrfwo745Sg,Paramount Plus,News,scored,11.200000000000001,4.800000000000001,6.4,"Now this is peak streaming.

The stars have aligned! Paramount+ is the streaming home of SHOWTIME®. Get the Paramount+ Premium Plan - hit movies, can't-miss series, and live sports await.

With Paramount+ you can stream over 40,000 episodes and movies from CBS, BET, Comedy Central, MTV, Nickelodeon, Smithsonian Channel, Paramount Pictures, and Showtime including exclusive originals, live sports, and news.

Plus, you can count on Paramount+ for the most iconic movies and the latest in live sports and news with your local CBS station, CBS News, CBS Sports HQ, and ET Live.

Start your free trial now and start streaming! 
https://bit.ly/3kGGJmg"
UCaPZyvqGjmxdTUYhyf1zEkQ,Peter Leyden,News,scored,11.200000000000001,4.800000000000001,6.4,"Peter Leyden is an expert on new technologies and trends shaping the future.

Leyden worked for a series of innovative organizations that helped reinvent the fields of media, business and politics: He was managing editor at the original Wired Magazine that introduced the world to the digital revolution. He worked at Global Business Network, the pioneering think tank helping corporations plan for the future. He was founding director of the New Politics Institute that helped those in Washington transition to politics on the Internet. 

Leyden currently is founder and CEO of Reinventors, a network of innovators using the new medium of group video to carry out a series of conversations about how to reinvent America. Before that he was founder and CEO of Next Agenda.
 
Leyden started his career as a journalist, including serving as a special correspondent for Newsweek magazine in Asia. He is the coauthor of two books on new technologies and the future: The Long Boom and What's Next."
UCKRoXz3hHAu2XL_k3Ef4vJQ,Pod Save America,News,scored,11.200000000000001,4.800000000000001,6.4,"Pod Save America is a no-bullshit conversation about politics hosted by former Obama aides Jon Favreau, Jon Lovett, Dan Pfeiffer, and Tommy Vietor. It cuts through the noise to break down the week’s news and helps people figure out what matters and how they can help. They’re regularly joined by journalists, activists, politicians, entertainers, and world leaders. You can check out new episodes every Tuesday and Friday right here or wherever you get your podcasts.

Crooked Media is a company dedicated to providing a no-bullshit conversation about politics in culture. We provide a platform for you to laugh, cry, scream, ridicule us, share your ideas, and hopefully decide you want to help us in fixing the mess America has gotten itself into.

Learn more about us at http://www.crooked.com
Follow us on Twitter https://twitter.com/podsaveamerica
Follow Crooked on Instagram https://www.instagram.com/crookedmedia/"
UCMOqf8ab-42UUQIdVoKwjlQ,Practical Engineering,News,scored,11.200000000000001,0,11.200000000000001,"Practical Engineering is all about infrastructure and the human-made world around us. It is hosted, written, and produced by civil engineer, Grady Hillhouse. We have new videos posted every first and third Tuesday, so please subscribe for updates.

Practical Engineering: Deciphering Our Constructed World

CONTACT
---------------------------------------------
Questions/Topic Suggestions: https://practical.engineering/about
Sponsorship/Business Inquiries: See below"
UCX6c6hTIqcphjMsXbeanJ1g,Prompt Engineer,News,scored,11.200000000000001,9.2,2.0000000000000018,"Join the AI, AGI, ASI Revolution !

Stay updated with all the latest advancements in the world of Artificial Intelligence. This channel is your ultimate destination for the most recent developments and insights, all at your fingertips.

Join us to keep a vigilant eye on the cutting-edge of technology and be part of the AI revolution!

Topics: Latest Trends on AI, LLMs, OpenAI, Anthroic, Google, Coding, Python, AutoGen, MemGPT, AutoGPT, API Integration, RunPoDs, Devika, Salad GPU, Microsoft Azure and much more."
UCpJ7ZS8hK-IOeciv952Xhug,Really American,News,scored,11.200000000000001,0,11.200000000000001,"Grassroots independent news network covering breaking news, current events, politics, and culture. Join our Really American Resistance as we fight to take back our Democracy.

Our videos were seen over 100 million times in 2020, and featured in MSNBC, CNN, NewsWeek, Fox News and more. Subscirbe to our channel to get the latest breking news, videos, memes, and more!"
UCblfuW_4rakIf2h6aqANefA,Red Bull,News,scored,11.200000000000001,0,11.200000000000001,"Experience the world of Red Bull like you have never seen it before, with the best action sport videos on YouTube.

You can watch plenty more on http://redbull.com"
UCjIrqdXaUzYEEAIib8bsBrw,ReelinInTheYears66,News,scored,11.200000000000001,0,11.200000000000001,"Reelin' In The Years Productions houses the world's largest library of music footage, containing over 30,000 hours of material covering nearly every genre from the last 100 years. We have live concerts, TV appearances, interviews, in-studio segments, b-roll and more. In addition to music we have thousands of hours of interviews with the most recognizable celebrities, comedians, politicians, athletes, artists and authors of the 20th Century. If you need footage for your film, documentary, TV show, commercial, museum exhibit or presentation, we are your one-stop shop. Visit our online database at http://www.reelinintheyears.com to explore our archive, but please email us as we are constantly adding new material to the archive. We do not supply material to fans or collectors under any circumstance, so please do not contact us if that is your intention."
UC0FBv8ckxw1hrZxbUm3G7hA,Rob The AI Guy,News,scored,11.200000000000001,9.2,2.0000000000000018,"On this channel I'll be teaching you how to use AI to increase your productivity, to make more money online and overall to improve your life. If you want to stay up to date on the latest AI news, trends or learn how to use ChatGPT better this channel is for you!

Facebook: Rob The AI Guy 
Instagram: robtheaiguy"
UC6ITJIW6jgrrP5irR7WoHrw,Sean Dollwet,News,scored,11.200000000000001,0,11.200000000000001,"No BS business and investing advice by a 28 year old millionaire. If you want to learn how I built a simple publishing business that makes multiple -six figures a year passively and travel the world, check out the free training here 👉 https://seandollwet.com/fsp

And if you're ready to watch more, make sure to subscribe to my channel here 👉 https://www.youtube.com/c/SeanDollwet?sub_confirmation=1"
UCBtR7ynKM9odz-PW_7uyzDw,SevereStudios,News,scored,11.200000000000001,0,11.200000000000001,"SevereStudios features severe weather information, news, videos, radar, GPS tracking, and live streams from storm chasers all over the world at http://www.severestudios.com"
UC50lv4EYY1N1_-B495meX8w,SketchUp,News,scored,11.200000000000001,0,11.200000000000001,"SketchUp users are architects, designers, builders, makers and engineers. They are the people who shape the physical world. They are important, and they deserve great tools because great tools produce great work.

At SketchUp, we do our best to make great tools for drawing. For our users, drawing is thinking. They draw to explore ideas, to figure things out, to show other people what they mean. They draw because they love it, and because nothing great was ever built that didn't start with a great drawing."
UCU-dblTpSJE0KkvHnj323LA,Space SPAN (Space Policy and News),News,scored,21,0,21,Space policy and politics.  Visit our blog at www.spaceksc.com.
UCMV3aTOwUtG5vwfH9_rzb2w,Spark,News,scored,11.200000000000001,8,3.200000000000001,"Welcome to Spark, the home of science, tech, engineering and more. We will be uploading award-winning documentaries and mind blowing shows every week from the best producers on the planet. 

Subscribe so you don't miss out.

Sign up for History Hit and unlock hundreds of hours of original documentaries, with new releases every week and ad-free podcasts. Join world-renowned historians like Dan Snow, Suzannah Lipscomb, Matt Lewis, and more as they bring history to life. Start your journey today - get your free trial at and start watching the world's best history documentaries - https://eu1.hubs.ly/H0gFQZ50

Spark is part of the Little Dot Studios Network. To get in touch please email owned-enquiries@littledotstudios.com."
UCj1VqrHhDte54oLgPG4xpuQ,Stuff Made Here,News,scored,11.200000000000001,4.800000000000001,6.4,"I've been building things for as long as I can remember. It all started when my dad exposed me to plastic model building and soldering when I was around 4 years old. That set me on a path to building increasingly complex things and becoming an engineer. My goal is to do the same for as many people as possible by exposing them to the joy of engineering, fabricating and creating things out of nothing. If I'm lucky a few people may become engineers, which would be great for the world. Engineering is awesome.

If you're interested in sending me something:

P.O. Box 78470
Charlotte, NC 28271"
