channelId,channelTitle,label,shortDesc,confidence,knowledge_source,evidence,shortlist_count
"UCSiPjfAJBgbFlIUsxOWpK0w","PomplamooseMusic","Music","To support our home-grown music: http://www.patreon.com/Pomplamoose Fan Mail: 600 Townsend, San Francisco, CA, 94103 Press Inquiries for Jack: press@patreon.com (please do not use for band-business related inquiries or other business commun","0.9","text_clues","The channel title and description indicate a focus on music, specifically supporting home-grown musi","6"
"UCbU6Rve0XMNZ2a2yaYgjlTA","Pondering Politics","Politics & World News","I'm Jessiah, an American politics geek who wants to see more progressive policy, a more ruthless Democratic Party, and the defeat of Trump's authoritarianism.","0.95","text_clues","The channel focuses on American politics and progressive policy, indicating a strong emphasis on pol","2"
"UCaw4VmRW8SfygV2u044OpoQ","POP PSYCH","Lifestyle","Welcome to my channel! I am a licensed Psychologist, with an M.A. in Marriage and Family Therapy, and a Ph.D. in Counseling Psychology. I am a corporate psychologist, consultant, and executive coach. This is intended to be a flexible channe","0.9","text_clues","The channel focuses on psychology, relationships, and personal development, which aligns with lifest","4"
"UC9OFhiq5cs10XYGDwBO_7xg","Porcupine Tree","Unclassified (sparse)","This is the official YouTube channel for Porcupine Tree.","0","text_clues","sparse_title_and_description","0"
"UCWSRFubEPtc-EvqNChdc-ZQ","Portal Joss Stone","Unclassified (low confidence)","Portal Joss Stone www.facebook.com/PortalJossStone www.twitter.com/PortalJossStone www.instagram.com/PortalJossStone","0","text_clues","The channel title and description do not provide any information related to PC hardware or builds, i","1"
"UCrZ58f5yvy0HQ9hm-hZ1H_g","Portland Life","Lifestyle","Moving to Portland, Oregon? Book a call! Call #503-804-1466 We are all about Portland Living. We serve the surrounding Portland suburbs and beyond. If you want to know everything about living in Portland and surrounding areas, subscribe to ","0.9","text_clues","The channel focuses on living in Portland, providing insights about the area and real estate, which ","3"
"UCMOqf8ab-42UUQIdVoKwjlQ","Practical Engineering","How-To & Skills Tutorials","Practical Engineering is all about infrastructure and the human-made world around us. It is hosted, written, and produced by civil engineer, Grady Hillhouse. We have new videos posted every first and third Tuesday, so please subscribe for u","0.9","text_clues","The channel focuses on practical engineering concepts and infrastructure, which aligns with providin","4"
"UCZa-aF5az5nT4PL4XecbCNw","Primal Investor","Unclassified (sparse)","On A Journey To Elevate Financial Literacy & Progress.","0","text_clues","sparse_title_and_description","0"
"UClyyA0EAUcQ34b7jdFn1m_Q","ProCamera","Photography","Welcome to the next dimension in mobile photography. ProCamera is an all-in-one app that features photo, video, and editing capabilities using state-of-the-art technology. It ushers in a new era of mobile photography and raises the bar for ","0.9","text_clues","The channel focuses on mobile photography techniques and features of the ProCamera app, which aligns","12"
"UCQGv_dy-oLeu5SSgz2_8i8w","Project Diaries","Home & Garden","Welcome to Project Diaries! ​ Project Diaries is an ever growing Gardening Community and information Youtube Channel based on projects I've done or have been interested in doing as Hobbies using free, very cheap or recycled materials. I als","0.9","text_clues","The channel focuses on gardening projects, tutorials on growing plants, and DIY projects related to ","6"
"UC2rzsm1Qi6N1X-wuOg_p0Ng","Project Farm","Automotive — cars, motorcycles, and vehicle maintenance.","I test all sorts of things, from tools to automotive products, to help viewers make informed purchasing decisions and to avoid getting ripped off. Also, I have awesome Patreon supporters, which allows me to decline all sponsorships and prom","0.8","text_clues","The channel tests automotive products and tools, indicating a focus on automotive content.","6"
"UCX6c6hTIqcphjMsXbeanJ1g","Prompt Engineer","AI Tools & Productivity","Join the AI, AGI, ASI Revolution ! Stay updated with all the latest advancements in the world of Artificial Intelligence. This channel is your ultimate destination for the most recent developments and insights, all at your fingertips. Join ","0.9","text_clues","The channel focuses on the latest advancements in AI and related technologies, indicating a strong e","8"
"UCNB_pp1iJiEDvTxO5wENMZA","Puddle Of Mudd TV","Film & TV","Welcome to the Official Puddle of Mudd YouTube Channel - Puddle Of Mudd TV! Follow the band LIVE, join the band on stage and get a virtual backstage pass for all things Puddle Of Mudd! Plus Subscribe to the channel and CLICK THE BELL to rec","0.8","text_clues","The channel focuses on music content related to the band Puddle of Mudd, including live performances","5"
"UCK5-hzSvMAPSSo2vH_LtNKw","Quazi Johir","Business","I started this channel in 2018, when I was deeply frustrated with the thought of working a 9-5 corporate job for the next 40 years, only to enjoy my life after I retired... Within 2 years of starting this channel and sharing all of the prin","0.9","text_clues","The channel focuses on entrepreneurship, sharing lessons and principles related to achieving financi","6"
"UC3uCNdbm9RZb3F_KZKX5u4w","Rainbow Gardens","How-To & Skills Tutorials","Genesis 9: 13-17 KJV 13 I do set my bow in the cloud, and it shall be for a token of a covenant between me and the earth. 14 And it shall come to pass, when I bring a cloud over the earth, that the bow shall be seen in the cloud: 15 And I w","0.7","text_clues","The channel encourages viewers to appreciate beauty in everyday life, which aligns with practical sk","1"
"UC15W5y0lGyZD7DNIW_VmnyA","Raiv Creative","AI Tools & Productivity","We create cinematic, story-driven content entirely with AI — no cameras, no sets, just pure creativity powered by technology. From luxury ads to fashion films and brand storytelling, everything you see here is generated using cutting-edge A","0.9","text_clues","The channel focuses on creating content using AI technology, emphasizing the use of AI tools for cre","8"
"UCpJ7ZS8hK-IOeciv952Xhug","Really American","Politics & World News","Grassroots independent news network covering breaking news, current events, politics, and culture. Join our Really American Resistance as we fight to take back our Democracy. Our videos were seen over 100 million times in 2020, and featured","0.9","text_clues","The channel focuses on politics, current events, and grassroots movements, indicating a strong empha","6"
"UCblfuW_4rakIf2h6aqANefA","Red Bull","Unclassified (low confidence)","Experience the world of Red Bull like you have never seen it before, with the best action sport videos on YouTube. You can watch plenty more on http://redbull.com","0","text_clues","The channel focuses on action sport videos, which does not align with the politics and world news ca","1"
"UCV6hWxB0-u_IX7e-h4fEBAw","Reed Timmer","Weather","Hi, I’m extreme meteorologist and storm chaser, Reed Timmer, known for embedding myself into some of the most severe weather storms and scenarios imaginable, so that I can research, report and warn others before natural disasters strike. Wh","0.95","text_clues","The channel focuses on extreme meteorology, storm chasing, and severe weather scenarios, which align","10"
"UCjIrqdXaUzYEEAIib8bsBrw","ReelinInTheYears66","Film & TV","Reelin' In The Years Productions houses the world's largest library of music footage, containing over 30,000 hours of material covering nearly every genre from the last 100 years. We have live concerts, TV appearances, interviews, in-studio","0.9","text_clues","The channel focuses on a vast library of music footage and interviews, which aligns with film and te","7"
"UCCD_GyqAJ2w5UpH9R4yIEjw","Reinhardt Buhr","Music — music performance, lessons, production.","Multi-Instrumentalist Reinhardt Buhr has composed 16 albums. At the end of 2019, his work went viral through social media, averaging over 4 million views per month, and the numbers continue to rise. Reinhardt combines the Guitar, Electric C","0.95","text_clues","The channel focuses on multi-instrumental music performance and improvisation, showcasing various in","2"
"UCif0FLmduEgE0i6ApPOf6IQ","RemotePilot101","Unclassified (sparse)","","0","text_clues","sparse_title_and_description","0"
"UCLBHPoY3NugnZYURxln3fKQ","Rene Ritchie","Technology — software, hardware, AI, computing, and devices.","I make videos about technology and what it means for our culture and lives","0.8","text_clues","The channel focuses on technology and its cultural implications, which aligns with the broader techn","5"
"UCCJ56k8nBeqWLoxNa6DToAQ","Rhett Shull","Music","Gear reviews, how to, lessons and vlogs from Atlanta/Nashville based guitarist Rhett Shull. Subscribe to stay up to date on everything happening in Rhett's musical endeavors.","0.9","text_clues","The channel focuses on gear reviews, lessons, and vlogs related to guitar and music, indicating a st","8"
"UCxp6k6RQ2oP6EmP0W5_J7-g","RichardTaylorTV","Video Editing","Final Cut Pro, Post Production, Mobile Filmmaking, Tech, Humor, Small Engine Yard Tools, Animal Rescue, Pop Culture email Richard@RichardTaylor.TV","0.8","text_clues","The channel focuses on Final Cut Pro and post-production, which are directly related to video editin","8"
"UCJquYOG5EL82sKTfH9aMA9Q","Rick Beato","Unclassified (sparse)","Everything Music","0","text_clues","sparse_title_and_description","0"
"UCcp-HjtmTMeIJ-0RrSHSGLA","Rick Beato 2","How-To & Skills Tutorials","Welcome to Rick Beato 2. On here you will find highlights and original short form content.","0.8","text_clues","The channel description mentions original content, which suggests instructional or tutorial-style vi","1"
"UCmNAkARqTFvNoyxmFhKTS9Q","Rick Mulready","AI Tools & Productivity","Hey, I’m Rick and I'm here to simplify AI and share everything I know, and am learning along the way, about how you can leverage AI in your online business. On this channel I explore AI, AI tools, automations, use cases, and online business","0.9","text_clues","The channel focuses on simplifying AI and leveraging AI tools for online business, which aligns clos","9"
