id,title,description,umbrella,subcluster,assigned_via,sim,videoCount
UCkJld-AoXurbT2jDnfM8qiA,Nigel Danson,"I am passionate about landscape photography and the great outdoors.  Follow my adventures taking beautiful landscapes in the UK and US. My aim is to inspire with Landscape photography tips and techniques.  Follow my journey photographing landscapes from all over the UK (The Lake District, Peak District, Snowdonia and Yorkshire), Iceland, Scotland and US (California, San Francisco, Tahoe and Yosemite)  All images shot on   Nikon Z6 and Z7",Home & Garden,Other (Home & Garden),lexicon,0,435
UCQGv_dy-oLeu5SSgz2_8i8w,Project Diaries,"Welcome to Project Diaries! ​ Project Diaries is an ever growing Gardening Community and information Youtube Channel based on projects I've done or have been interested in doing as Hobbies using free, very cheap or recycled materials. I also make tutorials on How-to harvest seeds from food waste and grow many things from start to finish. This Channel started after I built a Potting Shed for my Grandad using 100% FREE reclaimed and salvaged materials. Unfortunately he suffered a Stroke during the making of that build so I have taken it upon myself to create a Garden he'd always dreamt of. ​ ​Wi…",Home & Garden,garden,lexicon,0,136
UCjyDzADaZy1WFUWqFmfcHJg,StreamGeeks,"Welcome to the StreamGeeks YouTube Channel. Home for our live streams, video recordings, podcasts and other streaming media! Sign up for live show notifications here - https://streamgeeks.us/sign-up-for-live-show-notifications/  📝 StreamGeeks Newsletter Sign Up: StreamGeeks.us/newsletter",Home & Garden,Other (Home & Garden),lexicon,0,686
UCFhMWAVkp-3T2YnwdwH0TXQ,SVS,"SVS is a Youngstown, Ohio-based home audio brand built on engineering excellence and a passion for uncompromising sound quality, Our subwoofers, speakers and accessories refute the notion that high performance audio needs to be outrageously expensive.   Our Youtube channel Includes product videos, advice on home theater/audio system set-up, behind-the-scenes action and general audio fun.  SVS. Join the Sound R|Evolution. www.svsound.com.",Home & Garden,Other (Home & Garden),lexicon,0,245
UC9V_-gqJsZNOy4v_HqbRz3w,The Gardening Channel With James Prigioni,"Gardening is my passion, and growing Food Forests is my specialty. I go beyond organic gardening and work with nature rather then against it. Gardening doesn't have to be hard, and you don't have to be a servant to the garden. I can help you too create a gardening system that works with you and for you rather then you working for it. I use No pesticides, No herbicides. No fungicides, No growth hormones, No antibiotics, and No fertilizers. I allow nature to be the teacher and mimic the natural forest model to create an ideal living environment for all living things. I know their aren't a lot of…",Home & Garden,gardening,lexicon,0,707
UCx4pIz6Xb3xeC5tz9MYZfWg,V V,Gardening tips and how to's,Home & Garden,gardening,centroid,0.488,99
UCnbKOlm6H9njgmN-Yil90Rg,Heather Cox Richardson,"Heather Cox Richardson is a political historian who uses facts and history to make observations about contemporary American politics. She has written about the Civil War, Reconstruction, the Gilded Age, and the American West in award-winning books whose subjects stretch from the European settlement of the North American continent to the history of the Republican Party through the Trump administration. She is the author, most recently, of the best-selling Democracy Awakening: Notes on the State of America.  Join the discussion over at heathercoxrichardson.substack.com, where we talk about histo…",History & Culture,Other (History & Culture),lexicon,0,413
UC9MAhZQQd9egwWCxrwSIsJQ,HISTORY,"The HISTORY® Channel, a division of A+E Global Media, is the premier destination for historical storytelling. From best-in-class documentary events, to a signature slate of industry leading nonfiction series and premium fact-based scripted programming, The HISTORY® Channel serves as the most trustworthy source of informational entertainment in media. The HISTORY® channel has been named the #1 U.S. TV network in buzz for seven consecutive years by YouGov BrandIndex, and a top favorite TV network by Beta Research Corporation. For a deeper dive, visit history.com or follow @history on Instagram, …",History & Culture,Other (History & Culture),lexicon,0,11054
UCLBHPoY3NugnZYURxln3fKQ,Rene Ritchie,I make videos about technology and what it means for our culture and lives,History & Culture,Other (History & Culture),lexicon,0,497
UCMV3aTOwUtG5vwfH9_rzb2w,Spark,"Welcome to Spark, the home of science, tech, engineering and more. We will be uploading award-winning documentaries and mind blowing shows every week from the best producers on the planet.   Subscribe so you don't miss out.  Sign up for History Hit and unlock hundreds of hours of original documentaries, with new releases every week and ad-free podcasts. Join world-renowned historians like Dan Snow, Suzannah Lipscomb, Matt Lewis, and more as they bring history to life. Start your journey today - get your free trial at and start watching the world's best history documentaries - https://eu1.hubs.…",History & Culture,Other (History & Culture),lexicon,0,1003
UCAPciy143ZBXBrFpCVPnWDg,The Randall Carlson,"Welcome. Here, we explore the profound mysteries of our world—where science, symbolism, and ancient wisdom converge. I'm Randall Carlson, and for over five decades I've studied the hidden patterns of nature, the cataclysms that have shaped our past, and the sacred architecture that encodes timeless truths.  This channel is a portal into that exploration.  You'll find episodes of Squaring the Circle, where I delve into the geometry of the cosmos, the rhythms of Earth, and the deep-time perspective often missing from modern discourse. You'll also discover The Big Picture with Becket Fusik, where…",History & Culture,Other (History & Culture),lexicon,0,1213
UC88lvyJe7aHZmcvzvubDFRg,Timeline - World History Documentaries,"Welcome to Timeline - the home of world history. Every week we'll be bringing you one-off documentaries and series from the world's top broadcasters, including the BBC, Channel 4, Discovery and PBS.   We'll be exploring the mysteries of ancient Egypt, shedding light on the dark ages of medieval Europe and examining the First and Second World Wars.   Subscribe so you don't miss out.  Do you love uncovering the past, exploring historic sites, and venturing to distant lands? Join History Hit today and stream hundreds of exclusive documentaries, with new releases every week. Plus, enjoy ad-free ac…",History & Culture,Other (History & Culture),lexicon,0,1227
UCXnFys9ZXBE0uyDhKHUi-dA,Dr. Andrea Furlan,"I am a physician, scientist and professor of Medicine in Toronto, Ontario, Canada.  2022 Toronto's Top Doctor in Pain Management https://streetsoftoronto.com/top-doctors/  This Youtube Channel is for education about the causes, prevention, treatment and management of chronic pain. My specialty is Physical Medicine & Rehabilitation (Physiatry). I did my medical school at the ""Universidade de Sao Paulo (USP)"" in Brazil, and I completed my Ph.D. at the University of Toronto, Canada  Check my scientific publications here: http://bit.ly/Publications_DrFurlan  Disclaimer: Information on this Youtube…",Health & Wellness,medical,lexicon,0,660
UCIe2pR6PE0dae9BunJ38F7w,Dr. Sten Ekberg,"Health Channel that focuses on all aspects of Natural Health & Wellness featuring Olympic decathlete & holistic doctor, Dr. Sten Ekberg with Wellness For Life. You'll learn to master holistic health, stay healthy naturally, live longer and have quality of life by learning how the body really works. Dr. Ekberg covers health tips like healthy foods to eat, nutrition, weight loss, healthy keto diet, low carb foods, intermittent fasting, holistic health tips, lower blood pressure, reverse insulin resistance, reduce stress, how to exercise, thyroid issues, brain health, stretches & more  Videos eve…",Health & Wellness,Other (Health & Wellness),lexicon,0,684
UCSsAoV6KrfZZ71Kkwb_GWVA,Dr. Susan Hardwick-Smith,"Meet Dr. Susan, a renowned Board-Certified Gynecologist and Certified Menopause Practitioner through the Menopause Society (former NAMS), focused on hormone optimization, sexual wellness, and longevity. She's the pioneering force behind the Complete Midlife Wellness Center in Houston, TX, and the best-selling author of ""Sexually Woke."" Tune into her engaging podcast, ""Empowering Midlife Wellness,"" for insightful conversations.  Boasting numerous accolades, including the Texas Super Doctor award and being consistently rated among Houston's top gynecologists, Dr. Susan combines her medical exper…",Health & Wellness,medical,lexicon,0,326
UCKvJ_vxZZoN5yeWBU2CVGcQ,Fit Father Project - Fitness For Busy Fathers,"We help Dads, and men over 40 lose weight, build muscle, and create lifelong health for themselves and their family!  We've helped tens of thousands of busy dads in over 100 countries get in better shape and better health.  Our team of men's health experts has created some of the best meal plans, workouts, and motivational videos specifically built for you as a busy father in your 40s, 50s, 60s, and beyond!",Health & Wellness,Other (Health & Wellness),lexicon,0,1026
UCgBg0aacyJnw4qUnb1FlfEQ,Institute of Human Anatomy,"🧠 The Institute of Human Anatomy (""IOHA"") is a private human cadaver laboratory that educates health, fitness, and medical professionals on human anatomy and physiology using real human cadavers.  🏫 IOHA was founded in 2012 by Jeremy Jones and Jonathan Bennion, two brothers-in-law with a passion for helping people. Jeremy is an entrepreneur, and Jonathan is a licensed and actively practicing P.A. in urgent care with over 17 years of experience teaching anatomy and physiology.  🌍 Our mission is to help people live longer, healthier, better lives by teaching as many people as possible about the …",Health & Wellness,medical,lexicon,0,901
UCKqf_mRynhJ_o0oGOH4VNvg,"Marla Heller, MS, RD, Mediterranean & DASH expert","Marla Heller is a DASH diet expert and the NY Times bestselling author of 5 DASH diet books. Marla's Mission is making the DASH diet easy to understand and easy to follow. The DASH diet is based on the National Institutes of Health research, Dietary Approaches to Stop Hypertension. It is unaffiliated with the seasoning mixes. The DASH diet has been proven to lower blood pressure as well as the first-line hypertension medications, in as little as 14 days. Additional benefits include improving blood lipids (cholesterol and triglycerides). It is associated with lower risk for heart attack, stroke…",Health & Wellness,Other (Health & Wellness),lexicon,0,13
UCG-iSMVtWbbwDDXgXXypARQ,MedCram - Medical Lectures Explained CLEARLY,"Clinicians and students deserve better medical education!  We’ve sat through dense PowerPoint lectures with way too much info crammed into each slide and wondered... are we supposed to read all this and listen to the instructor at the same time?  We’ve spent hours studying a new topic — only to get frustrated weeks later when we can’t recall the key ideas.  We’ve received “textbook” medical explanations that often lack clinical context and fail to highlight the most important concepts.   MedCram.com offers a dramatically more efficient, engaging, fun, and lasting way to learn and review medica…",Health & Wellness,medical,lexicon,0,621
UCqBERDzM6ZcovT1s01kIrVg,Michigan Foot Doctors,Michigan Foot Doctors has a goal of empowering you to find the right doctor or care for your medical problem. All information through these videos is for educational purposes only and is not to be used at home without supervision by a physician. Visit www.michiganfootdoctors.com for more.,Health & Wellness,medical,lexicon,0,1438
